,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_lasso__alpha,param_poly__degree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
106,0.00940842628479004,0.0028535387273503623,0.002363729476928711,0.00017334892692407944,0.03423597957607583,2,"{'lasso__alpha': 0.03423597957607583, 'poly__degree': 2}",-0.14598268038109655,-0.14710309713198988,-0.17321740673162536,-0.20703376091818987,-0.1584965141698748,-0.16636669186655528,0.02257997565422569,24,-0.1656826468222111,-0.16475120635196638,-0.16037578516561793,-0.15098689019808825,-0.16191436909706328,-0.16074217952698938,0.005237450835766338
107,0.07614312171936036,0.026347007355857027,0.014856243133544922,0.006930907743381462,0.03423597957607583,3,"{'lasso__alpha': 0.03423597957607583, 'poly__degree': 3}",-0.14596196338931391,-0.14728400725476037,-0.17336065915009916,-0.20703843342597114,-0.15887810159255314,-0.16650463296253956,0.0225370440902282,26,-0.16565227575373545,-0.16466508603993943,-0.16026989295175256,-0.15095963332869503,-0.16122000964171146,-0.16055337954316679,0.005205182026504787
108,0.348492431640625,0.08392040949297787,0.06165399551391602,0.005511392192383433,0.03423597957607583,4,"{'lasso__alpha': 0.03423597957607583, 'poly__degree': 4}",-0.14581333908485092,-0.14726944861276425,-0.17288095094814213,-0.20703040304588305,-0.1591122995860487,-0.1664212882555378,0.02251989916608202,25,-0.16552791203485537,-0.16456228499380818,-0.159861113986431,-0.15093381028369468,-0.1610269222092929,-0.1603824087016164,0.005175146921106892
109,1.4936051845550538,0.37167883082407743,0.24918537139892577,0.02006217757531233,0.03423597957607583,5,"{'lasso__alpha': 0.03423597957607583, 'poly__degree': 5}",-0.14579282017778122,-0.14752293138373415,-0.1728854312767934,-0.20700054877612847,-0.1593603478003771,-0.16651241588296287,0.02245421330608227,27,-0.1654720452237634,-0.16451973349562657,-0.1597727907546563,-0.15090706028919038,-0.1609115311909705,-0.16031663219084144,0.005165927909266947
110,0.0025058746337890624,0.0001963456889937651,0.0006502628326416016,7.282663217112837e-06,0.04520353656360245,1,"{'lasso__alpha': 0.04520353656360245, 'poly__degree': 1}",-0.1479388250257654,-0.1482520658661431,-0.1774247558566588,-0.20898898097116528,-0.15492767947990443,-0.1675064614399274,0.023371015768010164,38,-0.16851001336050578,-0.1678064402379994,-0.16260658787278617,-0.15343251839551897,-0.16569605424729267,-0.1636103228228206,0.005487437126972847
111,0.008369255065917968,0.0015577679731795962,0.0023401737213134765,0.00018805732094041974,0.04520353656360245,2,"{'lasso__alpha': 0.04520353656360245, 'poly__degree': 2}",-0.14673222842275388,-0.14735493042512238,-0.17619916171627936,-0.20833463313878978,-0.15846079226742196,-0.16741634919407347,0.023073530860069504,35,-0.16785407207658581,-0.166952838253609,-0.1621708602231051,-0.1527656478614083,-0.16400124883377976,-0.1627489334496976,0.005390801602989148
112,0.056415891647338866,0.012180876717289398,0.015284252166748048,0.007136063328361656,0.04520353656360245,3,"{'lasso__alpha': 0.04520353656360245, 'poly__degree': 3}",-0.14673225950141702,-0.14745101423076953,-0.17621873666606025,-0.20832668473575966,-0.15845928131529918,-0.16743759528986116,0.023055630782753113,36,-0.16785405513784593,-0.16688724264849916,-0.16216687383277872,-0.152762612982439,-0.1637448486031484,-0.16268312664094225,0.005370725363684196
113,0.3102567672729492,0.07158237042115492,0.059754133224487305,0.004845049640585567,0.04520353656360245,4,"{'lasso__alpha': 0.04520353656360245, 'poly__degree': 4}",-0.1467322657919762,-0.1474519255541225,-0.17624873016938375,-0.2083294598982053,-0.1585501377362866,-0.16746250382999486,0.02305169040657984,37,-0.1678540517103747,-0.16683727213391786,-0.16215105855961837,-0.15276384282153516,-0.1636074041916297,-0.16264272588341516,0.005357551804103636
114,1.3746974468231201,0.32635989674627064,0.24988884925842286,0.018878736730488153,0.04520353656360245,5,"{'lasso__alpha': 0.04520353656360245, 'poly__degree': 5}",-0.14673226738462494,-0.14757461347369288,-0.17626852653436945,-0.20832955710766332,-0.15865385900413279,-0.16751176470089668,0.023023957330902792,39,-0.16785405084266258,-0.166762596097085,-0.1621378249810836,-0.1527638829888749,-0.16348215562703228,-0.16260010210734768,0.0053417835715719696
115,0.0024933815002441406,0.00011784420435605307,0.0006779670715332031,6.087412303535998e-05,0.05968456995122311,1,"{'lasso__alpha': 0.05968456995122311, 'poly__degree': 1}",-0.15028839652225526,-0.14955752474515466,-0.18172841839700524,-0.2111744199370025,-0.1566853129972982,-0.16988681451974316,0.02373414248153008,60,-0.17180941742036507,-0.17061478649952175,-0.16549633213033518,-0.156455587313382,-0.16891761328432145,-0.1666587473295851,0.005526984840060417
116,0.00841073989868164,0.0018484883218173413,0.0023064613342285156,0.0001649731840810392,0.05968456995122311,2,"{'lasso__alpha': 0.05968456995122311, 'poly__degree': 2}",-0.14906784058694014,-0.14889811589612068,-0.1809758550351689,-0.21079359244598236,-0.15902721288406801,-0.16975252336965602,0.02361409419185071,56,-0.17121992894043025,-0.17010841745302258,-0.165076690290204,-0.15580562236912532,-0.16704664840955424,-0.16585146149246727,0.005475212190676187
117,0.05837903022766113,0.019037511070513356,0.01520552635192871,0.006667820948002363,0.05968456995122311,3,"{'lasso__alpha': 0.05968456995122311, 'poly__degree': 3}",-0.14906784058694014,-0.14889811589612068,-0.18097568950587892,-0.21079359244598236,-0.15902577915751098,-0.16975220351848663,0.023614208700797678,55,-0.17121992894043025,-0.17010841745302258,-0.16507667407161092,-0.15580562236912532,-0.16704551276583132,-0.16585123112000408,0.005475163088120674
